Despachos Decisões e Sentenças
Disponibilizar relatório CSV para Despachos Decisões e Sentenças

Data Início (dd/mm/yyyy): 01/12/2017
Data Fim (dd/mm/yyyy): 02/12/2017

Total de registros: 4603
Relatório gerado em  31/01/2018 15:19:46

tipo mov;Descricao TUMP;Orgao Julgador;Processo;Data Movimentacao;Juiz;
Sentença;Improcedência;Juizado Especial Cível e das Relações de Consumo de Camaragibe - Turno Manhã - 07:00h às 13:00h;0001551-62.2016.8.17.8228;01/12/2017;LUCIENE ROBERIA PONTES DE LIMA;
Sentença;Homologação de Transação;Juizado Especial Cível e das Relações de Consumo de Camaragibe - Turno Manhã - 07:00h às 13:00h;0002367-44.2016.8.17.8228;01/12/2017;LUCIENE ROBERIA PONTES DE LIMA;
Sentença;Procedência em Parte;Juizado Especial Cível e das Relações de Consumo de Camaragibe - Turno Manhã - 07:00h às 13:00h;0000946-82.2017.8.17.8228;01/12/2017;LUCIENE ROBERIA PONTES DE LIMA;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo de Camaragibe - Turno Manhã - 07:00h às 13:00h;0002441-64.2017.8.17.8228;01/12/2017;LUCIENE ROBERIA PONTES DE LIMA;
Sentença;Homologação de Transação;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0001028-10.2017.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0001096-91.2016.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0001444-75.2017.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Sentença;Homologação de Transação;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0001445-60.2017.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Sentença;Homologação de Transação;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0000964-97.2017.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Sentença;Homologação de Transação;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0000962-30.2017.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Sentença;Procedência;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0002774-44.2016.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Sentença;Homologação de Transação;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0000905-12.2017.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Sentença;Homologação de Transação;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0001662-06.2017.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0001594-90.2016.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0001918-80.2016.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo de Caruaru - Turno Tarde - 12:00h às 18:00h;0001034-17.2017.8.17.8230;01/12/2017;DANILO FELIX AZEVEDO;
Sentença;Procedência;Juizado Especial Cível e das Relações de Consumo de Garanhuns - Turno Manhã - 07:00h às 13:00h;0001012-53.2017.8.17.8231;01/12/2017;FRANCISCO MILTON ARAUJO JUNIOR;
Sentença;Procedência;Juizado Especial Cível e das Relações de Consumo de Garanhuns - Turno Manhã - 07:00h às 13:00h;0000781-26.2017.8.17.8231;01/12/2017;FRANCISCO MILTON ARAUJO JUNIOR;
Sentença;Procedência;Juizado Especial Cível e das Relações de Consumo de Garanhuns - Turno Manhã - 07:00h às 13:00h;0001009-98.2017.8.17.8231;01/12/2017;FRANCISCO MILTON ARAUJO JUNIOR;
Sentença;Acolhimento de Embargos de Declaração;Juizado Especial Cível e das Relações de Consumo de Garanhuns - Turno Manhã - 07:00h às 13:00h;0000981-67.2016.8.17.8231;01/12/2017;KATHYA GOMES VELOSO;
Sentença;Procedência em Parte;Juizado Especial Cível e das Relações de Consumo de Garanhuns - Turno Manhã - 07:00h às 13:00h;0001014-23.2017.8.17.8231;01/12/2017;FRANCISCO MILTON ARAUJO JUNIOR;
Sentença;Procedência em Parte;Juizado Especial Cível e das Relações de Consumo de Garanhuns - Turno Manhã - 07:00h às 13:00h;0001013-38.2017.8.17.8231;01/12/2017;FRANCISCO MILTON ARAUJO JUNIOR;
Sentença;Acolhimento de Embargos de Declaração;Juizado Especial Cível e das Relações de Consumo de Garanhuns - Turno Manhã - 07:00h às 13:00h;0001309-94.2016.8.17.8231;01/12/2017;KATHYA GOMES VELOSO;
Sentença;Procedência;Juizado Especial Cível e das Relações de Consumo de Garanhuns - Turno Manhã - 07:00h às 13:00h;0001010-83.2017.8.17.8231;01/12/2017;FRANCISCO MILTON ARAUJO JUNIOR;
Sentença;Procedência;Juizado Especial Cível e das Relações de Consumo de Garanhuns - Turno Manhã - 07:00h às 13:00h;0001011-68.2017.8.17.8231;01/12/2017;FRANCISCO MILTON ARAUJO JUNIOR;
Sentença;Homologação de Transação;Juizado Especial Cível e das Relações de Consumo de Garanhuns - Turno Manhã - 07:00h às 13:00h;0001515-74.2017.8.17.8231;01/12/2017;FRANCISCO MILTON ARAUJO JUNIOR;
Sentença;Ausência de pressupostos processuais;Juizado Especial Cível e das Relações de Consumo de Goiana - Turno Manhã - 07:00h às 13:00h;0000118-71.2017.8.17.8233;01/12/2017;ALINE CARDOSO DOS SANTOS;
Sentença;Improcedência;Juizado Especial Cível e das Relações de Consumo de Goiana - Turno Manhã - 07:00h às 13:00h;0000205-27.2017.8.17.8233;01/12/2017;ALINE CARDOSO DOS SANTOS;
Sentença;Conhecimento em Parte e Provimento;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000425-52.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Sentença;Abandono da causa;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000536-36.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Sentença;Ausência de pressupostos processuais;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000585-77.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Sentença;Extinção da execução ou do cumprimento da sentença;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000355-35.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Sentença;Improcedência;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000484-40.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Sentença;Acolhimento de Embargos de Declaração;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000629-96.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Sentença;Extinção da execução ou do cumprimento da sentença;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000882-21.2016.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Sentença;Procedência em Parte;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000503-46.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Sentença;Abandono da causa;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000498-24.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Sentença;Abandono da causa;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000520-82.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Sentença;Homologação de Transação;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000703-53.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Sentença;Procedência em Parte;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000689-69.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Sentença;Ausência das condições da ação;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000689-69.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Sentença;Abandono da causa;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000532-96.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Sentença;Abandono da causa;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000487-92.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000721-74.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Sentença;Procedência em Parte;Juizado Especial Cível e das Relações de Consumo de Gravatá - Turno Manhã - 07:00h às 13:00h;0000707-90.2017.8.17.8224;01/12/2017;LUIZ CELIO DE SA LEITE;
Sentença;Abandono da causa;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0001224-65.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0000885-09.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Sentença;Ausência das condições da ação;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0001187-38.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0000750-94.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0000297-02.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0001661-09.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0003453-95.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0000974-32.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Sentença;Extinção da execução ou do cumprimento da sentença;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0001421-25.2014.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0001300-89.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0000753-49.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0000751-79.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0000951-86.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo de Limoeiro - Turno Manhã - 07:00h às 13:00h;0000944-94.2017.8.17.8234;01/12/2017;ENRICO DUARTE DA COSTA OLIVEIRA;
Sentença;Improcedência;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0001811-63.2016.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Sentença;Improcedência;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0000866-42.2017.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0001189-47.2017.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Sentença;Improcedência;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0000095-64.2017.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Sentença;Procedência;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0000047-08.2017.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Sentença;Procedência em Parte;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0000489-71.2017.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0000657-73.2017.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Sentença;Procedência em Parte;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0000519-09.2017.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Sentença;Improcedência;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0000944-36.2017.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0001659-15.2016.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0001626-88.2017.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Sentença;Pronúncia de Decadência ou Prescrição;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0000108-63.2017.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0001332-36.2017.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Sentença;Improcedência;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0000096-49.2017.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Sentença;Procedência;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0000173-58.2017.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Sentença;Procedência em Parte;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0000503-55.2017.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0001590-46.2017.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Sentença;Improcedência;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0001802-04.2016.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0000204-78.2017.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Sentença;Desistência;Juizado Especial Cível e das Relações de Consumo do Cabo de Santo Agostinho - Turno Manhã - 07:00h às 13:00h;0000214-25.2017.8.17.8221;01/12/2017;CARLA DE VASCONCELOS RODRIGUES;
Sentença;Procedência;Seção A da 10ª Vara Cível da Capital;0012567-36.2017.8.17.2001;02/12/2017;CARLOS DAMIAO PESSOA COSTA LESSA;
Sentença;Indeferimento da petição inicial;Seção A da 19ª Vara Cível da Capital;0068441-06.2017.8.17.2001;01/12/2017;JOSE RONEMBERG TRAVASSOS DA SILVA;
Sentença;Ausência de pressupostos processuais;Seção A da 21ª Vara Cível da Capital;0049957-40.2017.8.17.2001;01/12/2017;NEHEMIAS DE MOURA TENORIO;
Sentença;Procedência;Seção A da 25ª Vara Cível da Capital;0014448-82.2016.8.17.2001;01/12/2017;ANA PAULA LIRA MELO;
Sentença;Procedência em Parte;Seção A da 28ª Vara Cível da Capital;0087082-76.2016.8.17.2001;01/12/2017;ADRIANA CINTRA COELHO;
Sentença;Perempção, litispendência ou coisa julgada;Seção A da 28ª Vara Cível da Capital;0070399-27.2017.8.17.2001;01/12/2017;ADRIANA CINTRA COELHO;
Sentença;Não-Acolhimento de Embargos de Declaração;Seção A da 2ª Vara de Execução de Títulos Extrajudiciais da Capital;0130956-14.2016.8.17.2001;01/12/2017;ROBERTA VIANA JARDIM;
Sentença;Desistência;Seção A da 2ª Vara de Execução de Títulos Extrajudiciais da Capital;0030291-53.2017.8.17.2001;01/12/2017;ROBERTA VIANA JARDIM;
Sentença;Homologação de Transação;Seção A da 2ª Vara de Execução de Títulos Extrajudiciais da Capital;0001529-27.2017.8.17.2001;01/12/2017;ROBERTA VIANA JARDIM;
Sentença;Desistência;Seção A da 2ª Vara de Execução de Títulos Extrajudiciais da Capital;0029624-67.2017.8.17.2001;01/12/2017;ROBERTA VIANA JARDIM;
Sentença;Indeferimento da petição inicial;Seção A da 2ª Vara de Execução de Títulos Extrajudiciais da Capital;0027069-77.2017.8.17.2001;01/12/2017;ROBERTA VIANA JARDIM;
Sentença;Homologação de Transação;Seção A da 2ª Vara de Execução de Títulos Extrajudiciais da Capital;0002780-51.2015.8.17.2001;01/12/2017;ROBERTA VIANA JARDIM;
Sentença;Desistência;Seção A da 2ª Vara de Execução de Títulos Extrajudiciais da Capital;0028067-45.2017.8.17.2001;01/12/2017;ROBERTA VIANA JARDIM;
Sentença;Extinção da execução ou do cumprimento da sentença;Seção A da 2ª Vara de Execução de Títulos Extrajudiciais da Capital;0018700-31.2016.8.17.2001;01/12/2017;ROBERTA VIANA JARDIM;
Sentença;Extinção da execução ou do cumprimento da sentença;Seção A da 2ª Vara de Execução de Títulos Extrajudiciais da Capital;0033459-97.2016.8.17.2001;01/12/2017;ROBERTA VIANA JARDIM;
Sentença;Homologação de Transação;Seção A da 2ª Vara de Execução de Títulos Extrajudiciais da Capital;0080628-80.2016.8.17.2001;01/12/2017;ROBERTA VIANA JARDIM;
Sentença;Extinção da execução ou do cumprimento da sentença;Seção A da 2ª Vara de Execução de Títulos Extrajudiciais da Capital;0003800-09.2017.8.17.2001;01/12/2017;ROBERTA VIANA JARDIM;
Sentença;Homologação de Transação;Seção A da 2ª Vara de Execução de Títulos Extrajudiciais da Capital;0021446-32.2017.8.17.2001;01/12/2017;ROBERTA VIANA JARDIM;
Sentença;Homologação de Transação;Seção A da 2ª Vara de Execução de Títulos Extrajudiciais da Capital;0047575-11.2016.8.17.2001;01/12/2017;ROBERTA VIANA JARDIM;
Sentença;Extinção da execução ou do cumprimento da sentença;Seção A da 2ª Vara de Execução de Títulos Extrajudiciais da Capital;0028352-38.2017.8.17.2001;01/12/2017;ROBERTA VIANA JARDIM;
Sentença;Homologação de Transação;Seção A da 2ª Vara de Execução de Títulos Extrajudiciais da Capital;0056390-94.2016.8.17.2001;01/12/2017;ROBERTA VIANA JARDIM;
Sentença;Desistência;Seção A da 2ª Vara de Execução de Títulos Extrajudiciais da Capital;0030188-46.2017.8.17.2001;01/12/2017;ROBERTA VIANA JARDIM;
Sentença;Ausência de pressupostos processuais;Seção A da 32ª Vara Cível da Capital;0009007-86.2017.8.17.2001;01/12/2017;JOSE JUNIOR FLORENTINO DOS SANTOS MENDONCA;
